id_number,customer_class,original_customer_class,node,arrival_date,waiting_time,service_start_date,service_time,service_end_date,time_blocked,exit_date,destination,queue_size_at_arrival,queue_size_at_departure,server_id,record_type
6058,Product_A,Product_A,3,1592.2536660255623,0.0,1592.2536660255623,0.012506502862606794,1592.266172528425,0.0,1592.266172528425,4,0,0,1,service
6058,Product_A,Product_A,4,1592.266172528425,0.0,1592.266172528425,0.0994437139929687,1592.365616242418,0.0,1592.365616242418,1,0,0,1,service
6058,Product_A,Product_A,1,1592.365616242418,0.0,1592.365616242418,0.08636229037233534,1592.4519785327902,0.0,1592.4519785327902,2,0,0,1,service
6058,Product_A,Product_A,2,1592.4519785327902,0.0,1592.4519785327902,0.036280710180108144,1592.4882592429703,0.0,1592.4882592429703,-1,0,0,1,service
6060,maint,maint,3,1592.572074039412,0.0037702444760725484,1592.575844283888,0.11007032822999463,1592.685914612118,0.0,1592.685914612118,-1,1,0,1,service
6059,Product_A,Product_A,3,1592.4718215931914,0.0,1592.4718215931914,0.10402269069663816,1592.575844283888,0.0,1592.575844283888,4,0,1,1,service
6059,Product_A,Product_A,4,1592.575844283888,0.0,1592.575844283888,0.028534397846442516,1592.6043786817345,0.0,1592.6043786817345,1,0,0,1,service
6059,Product_A,Product_A,1,1592.6043786817345,0.0,1592.6043786817345,0.08153366009150886,1592.685912341826,0.0,1592.685912341826,2,0,0,1,service
6059,Product_A,Product_A,2,1592.685912341826,0.0,1592.685912341826,0.01200760812525914,1592.6979199499513,0.0,1592.6979199499513,-1,0,0,1,service
6061,Product_A,Product_A,3,1592.9243445749464,0.0,1592.9243445749464,0.02984524428052282,1592.954189819227,0.0,1592.954189819227,4,0,0,1,service
6061,Product_A,Product_A,4,1592.954189819227,0.0,1592.954189819227,0.004516918411582083,1592.9587067376385,0.0,1592.9587067376385,1,0,0,1,service
6061,Product_A,Product_A,1,1592.9587067376385,0.0,1592.9587067376385,0.013831036851797762,1592.9725377744903,0.0,1592.9725377744903,2,0,0,1,service
6061,Product_A,Product_A,2,1592.9725377744903,0.0,1592.9725377744903,0.03361600681910204,1593.0061537813094,0.0,1593.0061537813094,-1,0,0,1,service
6062,maint,maint,2,1593.176689273964,0.0,1593.176689273964,0.1714052433874258,1593.3480945173515,0.0,1593.3480945173515,-1,0,0,1,service
6063,maint,maint,2,1593.4625033786583,0.0,1593.4625033786583,0.009014970791895394,1593.4715183494502,0.0,1593.4715183494502,-1,0,0,1,service
6064,Product_A,Product_A,3,1593.5961092009886,0.0,1593.5961092009886,0.1371672402083277,1593.733276441197,0.0,1593.733276441197,4,0,0,1,service
6064,Product_A,Product_A,4,1593.733276441197,0.0,1593.733276441197,0.13395203683285217,1593.8672284780298,0.0,1593.8672284780298,1,0,0,1,service
6064,Product_A,Product_A,1,1593.8672284780298,0.0,1593.8672284780298,0.0006225410588740488,1593.8678510190887,0.0,1593.8678510190887,2,0,0,1,service
6064,Product_A,Product_A,2,1593.8678510190887,0.0,1593.8678510190887,0.011307323615028508,1593.8791583427037,0.0,1593.8791583427037,-1,0,0,1,service
6066,maint,maint,2,1594.4367420531044,0.0,1594.4367420531044,0.0903019346289966,1594.5270439877334,0.0,1594.5270439877334,-1,0,1,1,service
6065,Product_A,Product_A,3,1594.1107174476667,0.0,1594.1107174476667,0.32109358152843015,1594.4318110291952,0.0,1594.4318110291952,4,0,0,1,service
6065,Product_A,Product_A,4,1594.4318110291952,0.0,1594.4318110291952,0.003807985174262285,1594.4356190143694,0.0,1594.4356190143694,1,0,0,1,service
6065,Product_A,Product_A,1,1594.4356190143694,0.0,1594.4356190143694,0.012185859245619213,1594.447804873615,0.0,1594.447804873615,2,0,0,1,service
6065,Product_A,Product_A,2,1594.447804873615,0.07923911411830886,1594.5270439877334,0.12667514408917668,1594.6537191318225,0.0,1594.6537191318225,-1,1,0,1,service
6067,Product_A,Product_A,3,1594.530693945804,0.0,1594.530693945804,0.05224600188103068,1594.582939947685,0.0,1594.582939947685,4,0,0,1,service
6067,Product_A,Product_A,4,1594.582939947685,0.0,1594.582939947685,0.19545166389457336,1594.7783916115795,0.0,1594.7783916115795,1,0,0,1,service
6067,Product_A,Product_A,1,1594.7783916115795,0.0,1594.7783916115795,0.009845276618989374,1594.7882368881985,0.0,1594.7882368881985,2,0,0,1,service
6067,Product_A,Product_A,2,1594.7882368881985,0.0,1594.7882368881985,0.002993805068626898,1594.7912306932672,0.0,1594.7912306932672,-1,0,0,1,service
6069,maint,maint,3,1594.8806375732868,0.0,1594.8806375732868,0.08581150672580407,1594.9664490800126,0.0,1594.9664490800126,-1,0,1,1,service
6068,Product_B,Product_B,1,1594.81893306322,0.0,1594.81893306322,0.004031318122770244,1594.8229643813427,0.0,1594.8229643813427,2,0,0,1,service
6068,Product_B,Product_B,2,1594.8229643813427,0.0,1594.8229643813427,0.10481970691944298,1594.9277840882621,0.0,1594.9277840882621,3,0,0,1,service
6068,Product_B,Product_B,3,1594.9277840882621,0.03866499175046556,1594.9664490800126,0.06298807114171723,1595.0294371511543,0.0,1595.0294371511543,4,1,0,1,service
6068,Product_B,Product_B,4,1595.0294371511543,0.0,1595.0294371511543,0.016129651967958125,1595.0455668031223,0.0,1595.0455668031223,-1,0,0,1,service
6071,maint,maint,2,1595.1925820197778,0.0,1595.1925820197778,0.00573915846825912,1595.198321178246,0.0,1595.198321178246,-1,0,0,1,service
6070,maint,maint,1,1594.9394946108862,0.0,1594.9394946108862,0.3943365981951956,1595.3338312090814,0.0,1595.3338312090814,-1,0,0,1,service
6072,Product_B,Product_B,1,1596.1642714786394,0.0,1596.1642714786394,0.02361579801959124,1596.187887276659,0.0,1596.187887276659,2,0,0,1,service
6072,Product_B,Product_B,2,1596.187887276659,0.0,1596.187887276659,0.03165838022096068,1596.21954565688,0.0,1596.21954565688,3,0,0,1,service
6072,Product_B,Product_B,3,1596.21954565688,0.0,1596.21954565688,0.023942973443354276,1596.2434886303233,0.0,1596.2434886303233,4,0,0,1,service
6072,Product_B,Product_B,4,1596.2434886303233,0.0,1596.2434886303233,0.04932652328602671,1596.2928151536094,0.0,1596.2928151536094,-1,0,0,1,service
6073,maint,maint,1,1596.3148966440954,0.0,1596.3148966440954,0.07899437387231956,1596.3938910179677,0.0,1596.3938910179677,-1,0,0,1,service
6074,Product_B,Product_B,1,1596.5032631068882,0.0,1596.5032631068882,0.01894832488915199,1596.5222114317774,0.0,1596.5222114317774,2,0,0,1,service
6074,Product_B,Product_B,2,1596.5222114317774,0.0,1596.5222114317774,0.05076656194387397,1596.5729779937212,0.0,1596.5729779937212,3,0,0,1,service
6074,Product_B,Product_B,3,1596.5729779937212,0.0,1596.5729779937212,0.00028393994466568984,1596.573261933666,0.0,1596.573261933666,4,0,0,1,service
6074,Product_B,Product_B,4,1596.573261933666,0.0,1596.573261933666,0.046061871699748735,1596.6193238053656,0.0,1596.6193238053656,-1,0,0,1,service
6075,Product_B,Product_B,1,1597.3285979631362,0.0,1597.3285979631362,0.027152730540365155,1597.3557506936766,0.0,1597.3557506936766,2,0,0,1,service
6075,Product_B,Product_B,2,1597.3557506936766,0.0,1597.3557506936766,0.03838089296050384,1597.394131586637,0.0,1597.394131586637,3,0,0,1,service
6075,Product_B,Product_B,3,1597.394131586637,0.0,1597.394131586637,0.07454939466811084,1597.4686809813052,0.0,1597.4686809813052,4,0,0,1,service
6075,Product_B,Product_B,4,1597.4686809813052,0.0,1597.4686809813052,0.08976748476811736,1597.5584484660733,0.0,1597.5584484660733,-1,0,0,1,service
6076,Product_A,Product_A,3,1597.6290882660294,0.0,1597.6290882660294,0.09325639007556674,1597.722344656105,0.0,1597.722344656105,4,0,0,1,service
6076,Product_A,Product_A,4,1597.722344656105,0.0,1597.722344656105,0.04844955525641126,1597.7707942113614,0.0,1597.7707942113614,1,0,0,1,service
6076,Product_A,Product_A,1,1597.7707942113614,0.0,1597.7707942113614,0.04215039316932234,1597.8129446045307,0.0,1597.8129446045307,2,0,0,1,service
6076,Product_A,Product_A,2,1597.8129446045307,0.0,1597.8129446045307,0.0012230574891418655,1597.8141676620198,0.0,1597.8141676620198,-1,0,0,1,service
6077,Product_B,Product_B,1,1598.5455334611077,0.0,1598.5455334611077,0.039474848512782046,1598.5850083096204,0.0,1598.5850083096204,2,0,0,1,service
6077,Product_B,Product_B,2,1598.5850083096204,0.0,1598.5850083096204,0.010499850872292882,1598.5955081604927,0.0,1598.5955081604927,3,0,0,1,service
6077,Product_B,Product_B,3,1598.5955081604927,0.0,1598.5955081604927,0.06457402291925973,1598.660082183412,0.0,1598.660082183412,4,0,0,1,service
6077,Product_B,Product_B,4,1598.660082183412,0.0,1598.660082183412,0.10254614626092007,1598.762628329673,0.0,1598.762628329673,-1,0,1,1,service
6078,Product_A,Product_A,3,1598.7270643762517,0.0,1598.7270643762517,0.00457900647097631,1598.7316433827227,0.0,1598.7316433827227,4,0,0,1,service
6078,Product_A,Product_A,4,1598.7316433827227,0.030984946950184167,1598.762628329673,0.28292725458300083,1599.045555584256,0.0,1599.045555584256,1,1,0,1,service
6078,Product_A,Product_A,1,1599.045555584256,0.0,1599.045555584256,0.029123511557372694,1599.0746790958133,0.0,1599.0746790958133,2,0,0,1,service
6078,Product_A,Product_A,2,1599.0746790958133,0.0,1599.0746790958133,0.012883229202998336,1599.0875623250163,0.0,1599.0875623250163,-1,0,1,1,service
6079,maint,maint,2,1599.0789456777454,0.008616647270855537,1599.0875623250163,0.018843707283394906,1599.1064060322997,0.0,1599.1064060322997,-1,1,0,1,service
6080,maint,maint,4,1599.6137550140172,0.0,1599.6137550140172,0.01930294443513958,1599.6330579584524,0.0,1599.6330579584524,-1,0,0,1,service
6081,Product_B,Product_B,1,1599.6872757640856,0.0,1599.6872757640856,0.004456367820239393,1599.6917321319058,0.0,1599.6917321319058,2,0,0,1,service
6081,Product_B,Product_B,2,1599.6917321319058,0.0,1599.6917321319058,0.009103417434971561,1599.7008355493408,0.0,1599.7008355493408,3,0,0,1,service
6081,Product_B,Product_B,3,1599.7008355493408,0.0,1599.7008355493408,0.05222153283853004,1599.7530570821793,0.0,1599.7530570821793,4,0,0,1,service
6081,Product_B,Product_B,4,1599.7530570821793,0.0,1599.7530570821793,0.028103983541313937,1599.7811610657207,0.0,1599.7811610657207,-1,0,0,1,service
6083,maint,maint,3,1600.462674883642,0.0,1600.462674883642,0.0010014892591243552,1600.463676372901,0.0,1600.463676372901,-1,0,0,1,service
6082,maint,maint,1,1600.4264412773591,0.0,1600.4264412773591,0.03921406220320023,1600.4656553395623,0.0,1600.4656553395623,-1,0,0,1,service
6084,maint,maint,4,1600.5137130778446,0.0,1600.5137130778446,0.06240428490809791,1600.5761173627527,0.0,1600.5761173627527,-1,0,0,1,service
6085,maint,maint,3,1601.3708597491147,0.0,1601.3708597491147,0.039146938503108686,1601.4100066876179,0.0,1601.4100066876179,-1,0,0,1,service
6086,Product_B,Product_B,1,1601.847421866922,0.0,1601.847421866922,0.014471565508529238,1601.8618934324306,0.0,1601.8618934324306,2,0,0,1,service
6086,Product_B,Product_B,2,1601.8618934324306,0.0,1601.8618934324306,0.0076492195466926205,1601.8695426519773,0.0,1601.8695426519773,3,0,0,1,service
6086,Product_B,Product_B,3,1601.8695426519773,0.0,1601.8695426519773,0.025014416460862776,1601.8945570684382,0.0,1601.8945570684382,4,0,0,1,service
6086,Product_B,Product_B,4,1601.8945570684382,0.0,1601.8945570684382,0.05827354428038234,1601.9528306127186,0.0,1601.9528306127186,-1,0,0,1,service
6087,Product_A,Product_A,3,1601.9575322389837,0.0,1601.9575322389837,0.05130955751883448,1602.0088417965026,0.0,1602.0088417965026,4,0,0,1,service
6087,Product_A,Product_A,4,1602.0088417965026,0.0,1602.0088417965026,0.0012118551728690363,1602.0100536516754,0.0,1602.0100536516754,1,0,0,1,service
6087,Product_A,Product_A,1,1602.0100536516754,0.0,1602.0100536516754,0.04412860440402255,1602.0541822560795,0.0,1602.0541822560795,2,0,0,1,service
6087,Product_A,Product_A,2,1602.0541822560795,0.0,1602.0541822560795,0.010289435376989786,1602.0644716914564,0.0,1602.0644716914564,-1,0,0,1,service
6088,Product_A,Product_A,3,1602.13879531679,0.0,1602.13879531679,0.06564119616677999,1602.2044365129568,0.0,1602.2044365129568,4,0,0,1,service
6088,Product_A,Product_A,4,1602.2044365129568,0.0,1602.2044365129568,0.045352004637607024,1602.2497885175944,0.0,1602.2497885175944,1,0,0,1,service
6088,Product_A,Product_A,1,1602.2497885175944,0.0,1602.2497885175944,0.020641748794560044,1602.270430266389,0.0,1602.270430266389,2,0,0,1,service
6088,Product_A,Product_A,2,1602.270430266389,0.0,1602.270430266389,0.094430576632476,1602.3648608430215,0.0,1602.3648608430215,-1,0,0,1,service
6089,Product_A,Product_A,3,1602.4866665891145,0.0,1602.4866665891145,0.03888385718846621,1602.525550446303,0.0,1602.525550446303,4,0,0,1,service
6089,Product_A,Product_A,4,1602.525550446303,0.0,1602.525550446303,0.06015778241044245,1602.5857082287134,0.0,1602.5857082287134,1,0,0,1,service
6089,Product_A,Product_A,1,1602.5857082287134,0.0,1602.5857082287134,0.021259671582129158,1602.6069679002956,0.0,1602.6069679002956,2,0,0,1,service
6089,Product_A,Product_A,2,1602.6069679002956,0.084940647177973,1602.6919085474735,0.01205240488252457,1602.703960952356,0.0,1602.703960952356,-1,1,0,1,service
6091,maint,maint,1,1602.6191664649477,0.0,1602.6191664649477,0.20398479470395614,1602.8231512596517,0.0,1602.8231512596517,-1,0,1,1,service
6090,Product_B,Product_B,1,1602.4919536654959,0.0,1602.4919536654959,0.013222753140553323,1602.5051764186364,0.0,1602.5051764186364,2,0,0,1,service
6090,Product_B,Product_B,2,1602.5051764186364,0.0,1602.5051764186364,0.18673212883709311,1602.6919085474735,0.0,1602.6919085474735,3,0,1,1,service
6090,Product_B,Product_B,3,1602.6919085474735,0.0,1602.6919085474735,0.11976990526204645,1602.8116784527356,0.0,1602.8116784527356,4,0,0,1,service
6090,Product_B,Product_B,4,1602.8116784527356,0.0,1602.8116784527356,0.03302313721360406,1602.8447015899492,0.0,1602.8447015899492,-1,0,0,1,service
6092,Product_A,Product_A,3,1602.629162627104,0.0,1602.629162627104,0.020235999085571166,1602.6493986261896,0.0,1602.6493986261896,4,0,0,1,service
6092,Product_A,Product_A,4,1602.6493986261896,0.0,1602.6493986261896,0.07482463398423533,1602.7242232601739,0.0,1602.7242232601739,1,0,0,1,service
6092,Product_A,Product_A,1,1602.7242232601739,0.09892799947783715,1602.8231512596517,0.04135105958971508,1602.8645023192414,0.0,1602.8645023192414,2,1,1,1,service
6092,Product_A,Product_A,2,1602.8645023192414,0.0,1602.8645023192414,0.15862740962529642,1603.0231297288667,0.0,1603.0231297288667,-1,0,2,1,service
6093,Product_B,Product_B,1,1602.8336185432115,0.03088377602989567,1602.8645023192414,0.009255653665604768,1602.873757972907,0.0,1602.873757972907,2,1,0,1,service
6093,Product_B,Product_B,2,1602.873757972907,0.14937175595969165,1603.0231297288667,0.005113779955308928,1603.028243508822,0.0,1603.028243508822,3,1,1,1,service
6093,Product_B,Product_B,3,1603.028243508822,0.0,1603.028243508822,0.02542691246526374,1603.0536704212873,0.0,1603.0536704212873,4,0,0,1,service
6093,Product_B,Product_B,4,1603.0536704212873,0.0,1603.0536704212873,0.21336605050623803,1603.2670364717935,0.0,1603.2670364717935,-1,0,2,1,service
6094,Product_B,Product_B,1,1602.879389249978,0.0,1602.879389249978,0.01419810847255576,1602.8935873584505,0.0,1602.8935873584505,2,0,0,1,service
6094,Product_B,Product_B,2,1602.8935873584505,0.13465615037148382,1603.028243508822,0.028137381868418743,1603.0563808906904,0.0,1603.0563808906904,3,2,0,1,service
6094,Product_B,Product_B,3,1603.0563808906904,0.0,1603.0563808906904,0.0436226975577938,1603.1000035882482,0.0,1603.1000035882482,4,0,0,1,service
6094,Product_B,Product_B,4,1603.1000035882482,0.16703288354528922,1603.2670364717935,0.01816701745156024,1603.285203489245,0.0,1603.285203489245,-1,1,1,1,service
6095,Product_A,Product_A,3,1603.1968904929709,0.0,1603.1968904929709,0.023400539288104483,1603.220291032259,0.0,1603.220291032259,4,0,0,1,service
6095,Product_A,Product_A,4,1603.220291032259,0.06491245698612147,1603.285203489245,0.04397178591557349,1603.3291752751607,0.0,1603.3291752751607,1,2,0,1,service
6095,Product_A,Product_A,1,1603.3291752751607,0.0,1603.3291752751607,0.02995951237812733,1603.3591347875388,0.0,1603.3591347875388,2,0,0,1,service
6095,Product_A,Product_A,2,1603.3591347875388,0.0,1603.3591347875388,0.09555997095276325,1603.4546947584915,0.0,1603.4546947584915,-1,0,0,1,service
6096,maint,maint,2,1603.5373667914307,0.0,1603.5373667914307,0.07593768391279809,1603.6133044753435,0.0,1603.6133044753435,-1,0,1,1,service
6097,Product_B,Product_B,1,1603.5505179322838,0.0,1603.5505179322838,0.03976971285555919,1603.5902876451394,0.0,1603.5902876451394,2,0,0,1,service
6097,Product_B,Product_B,2,1603.5902876451394,0.023016830204142025,1603.6133044753435,0.018526011582935098,1603.6318304869264,0.0,1603.6318304869264,3,1,0,1,service
6097,Product_B,Product_B,3,1603.6318304869264,0.0,1603.6318304869264,0.02203972980328217,1603.6538702167297,0.0,1603.6538702167297,4,0,0,1,service
6097,Product_B,Product_B,4,1603.6538702167297,0.0,1603.6538702167297,0.07177846036120172,1603.725648677091,0.0,1603.725648677091,-1,0,0,1,service
6098,Product_B,Product_B,1,1603.74100885046,0.0,1603.74100885046,0.03413154951908837,1603.7751403999791,0.0,1603.7751403999791,2,0,0,1,service
6098,Product_B,Product_B,2,1603.7751403999791,0.0,1603.7751403999791,0.011764621338215875,1603.7869050213174,0.0,1603.7869050213174,3,0,0,1,service
6098,Product_B,Product_B,3,1603.7869050213174,0.0,1603.7869050213174,0.02743329414533946,1603.8143383154627,0.0,1603.8143383154627,4,0,1,1,service
6098,Product_B,Product_B,4,1603.8143383154627,0.0,1603.8143383154627,0.14794358124117934,1603.9622818967039,0.0,1603.9622818967039,-1,0,1,1,service
6100,maint,maint,2,1603.8755182602383,0.0,1603.8755182602383,0.1645659527691805,1604.0400842130075,0.0,1604.0400842130075,-1,0,0,1,service
6099,Product_B,Product_B,1,1603.7774871320369,0.0,1603.7774871320369,0.022845632821827166,1603.8003327648587,0.0,1603.8003327648587,2,0,0,1,service
6099,Product_B,Product_B,2,1603.8003327648587,0.0,1603.8003327648587,0.012384762924057213,1603.8127175277828,0.0,1603.8127175277828,3,0,0,1,service
6099,Product_B,Product_B,3,1603.8127175277828,0.0016207876799398946,1603.8143383154627,0.058412950253114104,1603.8727512657158,0.0,1603.8727512657158,4,1,0,1,service
6099,Product_B,Product_B,4,1603.8727512657158,0.08953063098806524,1603.9622818967039,0.16033596268994188,1604.1226178593938,0.0,1604.1226178593938,-1,1,1,1,service
6101,Product_B,Product_B,1,1604.030186385236,0.0,1604.030186385236,0.023187195530226745,1604.0533735807662,0.0,1604.0533735807662,2,0,0,1,service
6101,Product_B,Product_B,2,1604.0533735807662,0.0,1604.0533735807662,0.0273301306472149,1604.0807037114134,0.0,1604.0807037114134,3,0,0,1,service
6101,Product_B,Product_B,3,1604.0807037114134,0.0,1604.0807037114134,0.0014477702873136877,1604.0821514817007,0.0,1604.0821514817007,4,0,0,1,service
6101,Product_B,Product_B,4,1604.0821514817007,0.040466377693064715,1604.1226178593938,0.001984693852818964,1604.1246025532466,0.0,1604.1246025532466,-1,1,0,1,service
6102,Product_B,Product_B,1,1604.2176845836316,0.0,1604.2176845836316,0.003570692497305572,1604.2212552761289,0.0,1604.2212552761289,2,0,0,1,service
6102,Product_B,Product_B,2,1604.2212552761289,0.0,1604.2212552761289,0.004549104039142549,1604.225804380168,0.0,1604.225804380168,3,0,0,1,service
6102,Product_B,Product_B,3,1604.225804380168,0.0,1604.225804380168,0.01911128116830696,1604.2449156613363,0.0,1604.2449156613363,4,0,0,1,service
6102,Product_B,Product_B,4,1604.2449156613363,0.0,1604.2449156613363,0.08031116919369197,1604.32522683053,0.0,1604.32522683053,-1,0,0,1,service
6103,maint,maint,1,1604.3425250969265,0.0,1604.3425250969265,0.1239113143378745,1604.4664364112643,0.0,1604.4664364112643,-1,0,0,1,service
6104,Product_B,Product_B,1,1604.4811059354977,0.0,1604.4811059354977,0.007003845520330287,1604.488109781018,0.0,1604.488109781018,2,0,0,1,service
6104,Product_B,Product_B,2,1604.488109781018,0.0,1604.488109781018,0.03934815767479449,1604.5274579386928,0.0,1604.5274579386928,3,0,0,1,service
6104,Product_B,Product_B,3,1604.5274579386928,0.0,1604.5274579386928,0.05714570811801423,1604.5846036468108,0.0,1604.5846036468108,4,0,0,1,service
6104,Product_B,Product_B,4,1604.5846036468108,0.0,1604.5846036468108,0.04594079329831402,1604.6305444401091,0.0,1604.6305444401091,-1,0,0,1,service
6105,Product_B,Product_B,1,1604.7761872136741,0.0,1604.7761872136741,0.11022765511484067,1604.886414868789,0.0,1604.886414868789,2,0,0,1,service
6105,Product_B,Product_B,2,1604.886414868789,0.0,1604.886414868789,0.14491124229857633,1605.0313261110875,0.0,1605.0313261110875,3,0,0,1,service
6105,Product_B,Product_B,3,1605.0313261110875,0.0,1605.0313261110875,0.016081787674465886,1605.047407898762,0.0,1605.047407898762,4,0,0,1,service
6105,Product_B,Product_B,4,1605.047407898762,0.0,1605.047407898762,0.031022426610888942,1605.078430325373,0.0,1605.078430325373,-1,0,0,1,service
6106,Product_A,Product_A,3,1605.4200113428542,0.0,1605.4200113428542,0.03202066668404768,1605.4520320095382,0.0,1605.4520320095382,4,0,0,1,service
6106,Product_A,Product_A,4,1605.4520320095382,0.0,1605.4520320095382,0.039919469204050984,1605.4919514787423,0.0,1605.4919514787423,1,0,0,1,service
6106,Product_A,Product_A,1,1605.4919514787423,0.0,1605.4919514787423,0.12274776281196864,1605.6146992415543,0.0,1605.6146992415543,2,0,2,1,service
6106,Product_A,Product_A,2,1605.6146992415543,0.0,1605.6146992415543,0.025095308472600664,1605.6397945500269,0.0,1605.6397945500269,-1,0,2,1,service
6107,Product_B,Product_B,1,1605.5807108118697,0.03398842968454119,1605.6146992415543,0.004063742536345671,1605.6187629840906,0.0,1605.6187629840906,2,1,1,1,service
6107,Product_B,Product_B,2,1605.6187629840906,0.021031565936254992,1605.6397945500269,0.004752610552259284,1605.6445471605791,0.0,1605.6445471605791,3,1,1,1,service
6107,Product_B,Product_B,3,1605.6445471605791,0.0,1605.6445471605791,0.10696081752894315,1605.751507978108,0.0,1605.751507978108,4,0,1,1,service
6107,Product_B,Product_B,4,1605.751507978108,0.0,1605.751507978108,0.088868663328185,1605.8403766414363,0.0,1605.8403766414363,-1,0,0,1,service
6110,maint,maint,2,1605.6501331250038,0.022918452403928313,1605.6730515774077,0.32304512071254976,1605.9960966981203,0.0,1605.9960966981203,-1,1,4,1,service
6108,Product_B,Product_B,1,1605.5863579581116,0.03240502597896011,1605.6187629840906,0.01937953136757642,1605.6381425154582,0.0,1605.6381425154582,2,2,0,1,service
6108,Product_B,Product_B,2,1605.6381425154582,0.006404645120937857,1605.6445471605791,0.02850441682858218,1605.6730515774077,0.0,1605.6730515774077,3,2,1,1,service
6108,Product_B,Product_B,3,1605.6730515774077,0.07845640070036097,1605.751507978108,0.2142216952306626,1605.9657296733387,0.0,1605.9657296733387,4,1,1,1,service
6108,Product_B,Product_B,4,1605.9657296733387,0.0,1605.9657296733387,0.04100138410785803,1606.0067310574466,0.0,1606.0067310574466,-1,0,1,1,service
6114,maint,maint,2,1605.8866679324653,0.10942876565491133,1605.9960966981203,0.06703562010466158,1606.063132318225,0.0,1606.063132318225,-1,4,3,1,service
6115,maint,maint,1,1605.9032047003795,0.0,1605.9032047003795,0.16799111236696262,1606.0711958127465,0.0,1606.0711958127465,-1,0,1,1,service
6109,Product_B,Product_B,1,1605.6417589107957,0.0,1605.6417589107957,0.03271380161163506,1605.6744727124074,0.0,1605.6744727124074,2,0,0,1,service
6109,Product_B,Product_B,2,1605.6744727124074,0.38865960581756553,1606.063132318225,0.10162079654060108,1606.1647531147655,0.0,1606.1647531147655,3,1,3,1,service
6109,Product_B,Product_B,3,1606.1647531147655,0.0,1606.1647531147655,0.041867191435812856,1606.2066203062013,0.0,1606.2066203062013,4,0,0,1,service
6109,Product_B,Product_B,4,1606.2066203062013,0.026007803543279806,1606.2326281097446,0.038950088769070135,1606.2715781985137,0.0,1606.2715781985137,-1,1,1,1,service
6111,Product_A,Product_A,3,1605.773882108166,0.1918475651727931,1605.9657296733387,0.0032496469630132196,1605.9689793203017,0.0,1605.9689793203017,4,1,0,1,service
6111,Product_A,Product_A,4,1605.9689793203017,0.03775173714484481,1606.0067310574466,0.02703758333359474,1606.0337686407802,0.0,1606.0337686407802,1,1,0,1,service
6111,Product_A,Product_A,1,1606.0337686407802,0.03742717196632839,1606.0711958127465,0.0017036766237197298,1606.0728994893702,0.0,1606.0728994893702,2,1,0,1,service
6111,Product_A,Product_A,2,1606.0728994893702,0.1959764458219979,1606.2688759351922,0.02036986237567362,1606.289245797568,0.0,1606.289245797568,-1,3,1,1,service
6116,Product_A,Product_A,3,1606.1392573432145,0.0,1606.1392573432145,0.01822415320316395,1606.1574814964176,0.0,1606.1574814964176,4,0,0,1,service
6116,Product_A,Product_A,4,1606.1574814964176,0.0,1606.1574814964176,0.0751466133269787,1606.2326281097446,0.0,1606.2326281097446,1,0,1,1,service
6116,Product_A,Product_A,1,1606.2326281097446,0.0,1606.2326281097446,0.0013380784664605017,1606.233966188211,0.0,1606.233966188211,2,0,0,1,service
6116,Product_A,Product_A,2,1606.233966188211,0.055279609356830406,1606.289245797568,0.008576199877097679,1606.297821997445,0.0,1606.297821997445,-1,2,0,1,service
6112,Product_B,Product_B,1,1605.818702954035,0.0,1605.818702954035,0.006378978323709816,1605.8250819323587,0.0,1605.8250819323587,2,0,0,1,service
6112,Product_B,Product_B,2,1605.8250819323587,0.33967118240684613,1606.1647531147655,0.05573675995447047,1606.22048987472,0.0,1606.22048987472,3,2,2,1,service
6112,Product_B,Product_B,3,1606.22048987472,0.0,1606.22048987472,0.04546290554594634,1606.265952780266,0.0,1606.265952780266,4,0,0,1,service
6112,Product_B,Product_B,4,1606.265952780266,0.0056254182477459835,1606.2715781985137,0.07187673458679456,1606.3434549331005,0.0,1606.3434549331005,-1,1,1,1,service
6113,Product_B,Product_B,1,1605.8399090200162,0.0,1605.8399090200162,0.0029018431530403177,1605.8428108631692,0.0,1605.8428108631692,2,0,0,1,service
6113,Product_B,Product_B,2,1605.8428108631692,0.3776790115507538,1606.22048987472,0.04838606047223948,1606.2688759351922,0.0,1606.2688759351922,3,3,2,1,service
6113,Product_B,Product_B,3,1606.2688759351922,0.0,1606.2688759351922,0.029079563422783394,1606.297955498615,0.0,1606.297955498615,4,0,0,1,service
6113,Product_B,Product_B,4,1606.297955498615,0.04549943448546401,1606.3434549331005,0.0309486275089057,1606.3744035606094,0.0,1606.3744035606094,-1,1,0,1,service
6118,maint,maint,1,1606.9058161644055,0.0,1606.9058161644055,0.18864799736184068,1607.0944641617673,0.0,1607.0944641617673,-1,0,0,1,service
6121,maint,maint,3,1607.4659238303732,0.0,1607.4659238303732,0.016308520434449747,1607.4822323508076,0.0,1607.4822323508076,-1,0,0,1,service
6117,Product_A,Product_A,3,1606.8156385779462,0.0,1606.8156385779462,0.029633650061441585,1606.8452722280076,0.0,1606.8452722280076,4,0,0,1,service
6117,Product_A,Product_A,4,1606.8452722280076,0.0,1606.8452722280076,0.5442949598693758,1607.389567187877,0.0,1607.389567187877,1,0,1,1,service
6117,Product_A,Product_A,1,1607.389567187877,0.0,1607.389567187877,0.04023469120465961,1607.4298018790817,0.0,1607.4298018790817,2,0,1,1,service
